"id","nome","comune","indirizzo","tipologia","stelle","sito","telefono","email","piscina","ac","parcheggio","ristorante","animali","parcogiochi","sauna","palestra","lat","lon","provincia"
50412,"VILLA OSMANTHUS B&B","VICENZA","Strada delle Cattane 2, VICENZA 36100","BED AND BREAKFAST",0,"www.bedandbreakfastosmanthus.org","0444960976 - 3339725518","bedosmanthus@alice.it",True,True,True,False,False,False,False,False,"45.5478165","11.5169501","Vicenza"
50481,"VILLA CLARA","ARCUGNANO","Via San Rocco 15, ARCUGNANO 36057","BED AND BREAKFAST",0,"","0444273477","giesse58@gmail.com",True,True,True,False,False,False,False,False,"45.3525866","11.6199636","Vicenza"
50793,"AGLI OLIVI","BASSANO DEL GRAPPA","Via dei Prati 14, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"www.agliolivi.net","3409285009","crisasso3@gmail.com",True,True,False,False,True,False,False,False,"45.7662288","11.7205655","Vicenza"
50812,"B&B SERENELLA","CAMISANO VICENTINO","Via Vanzo Nuovo 84, CAMISANO VICENTINO 36043","BED AND BREAKFAST",0,"www.bbserenella.com","0444610812 - 3334654002","bbserenella@gmail.com",True,True,False,False,False,False,False,False,"45.5175139","11.7131958","Vicenza"
50935,"VIALES B&B","ALONTE","Via Cori 3, ALONTE 36040","BED AND BREAKFAST",0,"www.bbviale.it","3386138508","viale@orienteering.it",True,False,False,False,True,False,False,False,"45.3546864","11.4430148","Vicenza"
50936,"B&B LA COLOMBARA","ARCUGNANO","Via Colombara 4, ARCUGNANO 36057","BED AND BREAKFAST",0,"www.bblacolombara.it","3487059632","info@bblacolombara.it",True,False,False,False,True,False,False,False,"45.4152318","11.3603864","Vicenza"
51528,"B&B CAPPUCCINI","SCHIO","Via Cappuccini 23, SCHIO 36015","BED AND BREAKFAST",0,"www.BeBcappuccini.com","3490579820","BeBcappuccini@gmail.com",True,False,False,False,False,False,False,False,"45.7162818","11.3494502","Vicenza"
51999,"BBSESSANTUNO","CONCO","Via Cappellari 36, CONCO 36062","BED AND BREAKFAST",0,"www.bbsessantuno.it","3391828802 - 3487448469","info@bbsessantuno.it",True,False,True,False,True,False,False,False,"45.8014771","11.6113169","Vicenza"
52341,"CASA FABBRIS","SANDRIGO","Via Are 9, SANDRIGO 36066","BED AND BREAKFAST",0,"","0444659899 - 335341097","fausto.fabbris@gmail.com",True,True,False,False,True,True,False,False,"45.6562233","11.6028911","Vicenza"
52837,"GLAMOUR HOTEL","CASSOLA","Via Valsugana 90, CASSOLA 36022","ALBERGO",4,"www.hotelglamour.it","0424566765","info@hotelglamour.eu",True,True,True,True,True,False,False,True,"45.7437977","11.7543339","Vicenza"
52854,"B&B CASA MELI","THIENE","Via Rozzampia 7, THIENE 36016","BED AND BREAKFAST",0,"","0445366574","roberto1184@libero.it",True,False,False,False,False,True,False,False,"45.6866618","11.4988078","Vicenza"
52945,"B&B LE TRE GRAZIE","VICENZA","Via DellOreficeria 21, VICENZA 36100","BED AND BREAKFAST",0,"www.ristoranteletregrazie.it","3397161775","info@nigemi.it",True,True,True,False,False,False,False,False,"45.5296698","11.5045079","Vicenza"
52968,"ANNA MARIA B&B","VICENZA","Strada Longara 105, VICENZA 36100","BED AND BREAKFAST",0,"","0444530385","info@mattielloscavi.com",True,False,True,False,False,False,False,False,"45.5033454","11.5626856","Vicenza"
52982,"B&B CASA BASOTI","VALLI DEL PASUBIO","Via Pianegonda 8, VALLI DEL PASUBIO 36030","BED AND BREAKFAST",0,"www.casabasoti.it","3483948701","info@casabasoti.it",True,False,False,False,True,True,False,False,"45.7502266","11.2055543","Vicenza"
53032,"LE NOVE HOTEL","NOVE","Via Rizzi 51, NOVE 36055","ALBERGO",4,"www.lenovehotel.it","0424590947","info@lenovehotel.it",True,True,True,True,True,False,False,False,"45.7277663","11.6720527","Vicenza"
53225,"B&B IL PALAZZETTO","VICENZA","Stradella Santo Stefano 20, VICENZA 36100","BED AND BREAKFAST",0,"www.bbpalazzetto.com","0444270054","info@bbpalazzetto.com",True,True,False,False,False,False,False,False,"45.5500781","11.5462862","Vicenza"
53261,"LA MANSARDINA","TORRI DI QUARTESOLO","Via Italia Unita 95, TORRI DI QUARTESOLO 36040","BED AND BREAKFAST",0,"www.bb-lamansardina.com","0444583923 - 3484637373","mansardinabb@gmail.com",True,True,True,False,False,False,False,False,"45.5231256","11.6089768","Vicenza"
54220,"B&B CASA DE LOS AMIGOS 1","CAMISANO VICENTINO","Via Vanzo Vecchio 6, CAMISANO VICENTINO 36043","BED AND BREAKFAST",0,"www.casaamigos.net","0444611497 - 3203016477","casaamigos1@gmail.com",True,False,True,False,True,True,False,False,"45.5139208","11.7160183","Vicenza"
54601,"BED AND BREAKFAST SAN MARCO","LONIGO","Vicolo San Marco 20, LONIGO 36045","BED AND BREAKFAST",0,"www.bedandbreakfastsanmarco.it","0444830135","info@bedandbreakfastsanmarco.it",True,True,False,False,False,False,False,False,"45.3890485","11.389076","Vicenza"
54960,"CASA OTIS","MONTECCHIO MAGGIORE","Via Po 12, MONTECCHIO MAGGIORE ","BED AND BREAKFAST",0,"","0444490422","casa.otis@fastwebnet.it",True,True,False,False,False,False,False,False,"45.5028442","11.4425498","Vicenza"
55220,"A CASA MIA B&B","MAROSTICA","Via Ca Brusa 23, MAROSTICA 36063","BED AND BREAKFAST",0,"www.bbacasamia.com","3403519954","riki.criscuolo@hotmail.it",True,False,False,False,True,True,False,False,"45.7589088","11.6481529","Vicenza"
55827,"B&B LA VALLE DELLOCA","ALBETTONE","Via Val DOca 6, ALBETTONE 36020","BED AND BREAKFAST",0,"","0444795080 - 3285828605","info@lavalledelloca.it",True,True,True,False,True,False,False,False,"45.3677515","11.589092","Vicenza"
55960,"B&B KIWI","AGUGLIARO","Via Ponte Alto 2, AGUGLIARO 36020","BED AND BREAKFAST",0,"www.bb-kiwi.it","3287423428","kpicargraziano@gmail.com",True,False,True,False,True,False,False,False,"45.318743","11.5632115","Vicenza"
56041,"B&B ABC ASIAGO","ROANA","Via Verenetta 22, ROANA 36010","BED AND BREAKFAST",0,"www.bbhappydays.it","3475796283","info@bbhappydays.it",True,False,True,False,False,False,False,False,"45.9243331","11.4093917","Vicenza"
56067,"B&B ECKELE","CONCO","Via Giare 33, CONCO 36062","BED AND BREAKFAST",0,"www.eckele.it","0424704244 - 3382384431","eckele@libero.it",True,False,True,False,True,False,False,False,"45.8065428","11.6194671","Vicenza"
57180,"B&B EDITH","BASSANO DEL GRAPPA","Via Barbieri 21, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"","3485323650","antoniobordin@alice.it",True,False,False,False,False,False,False,False,"45.7676652","11.7357692","Vicenza"
57300,"B&B IL CAMINO ROSSO","SANDRIGO","Via Guarniere 26, SANDRIGO 36066","BED AND BREAKFAST",0,"","0444660040","ilcaminorosso@gmail.com",True,True,True,False,True,True,False,False,"45.6560869","11.6397092","Vicenza"
57941,"CASA IRENE","TORRI DI QUARTESOLO","Via Dei Fanti 44, TORRI DI QUARTESOLO 36040","BED AND BREAKFAST",0,"","0444381358 - 3483040785","irene@ruizen.com",True,False,True,False,True,False,False,False,"45.5263497","11.6139582","Vicenza"
58480,"B&B LE PALME DORO","GRISIGNANO DI ZOCCO","Via Kennedy 87, GRISIGNANO DI ZOCCO 36040","BED AND BREAKFAST",0,"","04441447248 - 3496668934 - 3487245408","cristian.piazzo@gmail.com",True,True,True,False,True,True,False,False,"45.4680619","11.6970951","Vicenza"
58901,"SIRIO LIFE","TRISSINO","Via Belvedere 2, TRISSINO 36070","ALBERGO",3,"www.hotelsiriolifevicenza.it","0445960407","info@hotelsiriolifevicenza.it",True,False,True,True,False,False,True,True,"45.5775134","11.3059022","Vicenza"
58902,"VILLA SOLARIS","TEZZE SUL BRENTA","Via San Pio X 5, TEZZE SUL BRENTA 36056","ALBERGO",4,"www.villasolaris.it","0424560812","info@villasolaris.it",True,True,True,False,True,False,True,False,"45.6829423","11.7536483","Vicenza"
60200,"B&B VILLAVERLA","VILLAVERLA","Piazza del Popolo 37/c, VILLAVERLA 36030","BED AND BREAKFAST",0,"","0445855016","saporiepassione@hotmail.it",True,False,False,False,False,False,False,False,"45.6515613","11.4945159","Vicenza"
60201,"BED AND BREAKFAST LA BELLA GIUDITTA","POIANA MAGGIORE","Via Andrea Palladio 2/a, POIANA MAGGIORE 36026","BED AND BREAKFAST",0,"","0444794270","silvia34@tin.it",True,True,True,False,False,True,False,False,"45.2891535","11.4978407","Vicenza"
61680,"B&B IL GELSO BIANCO","MONTEBELLO VICENTINO","Via Vigazzolo 1, MONTEBELLO VICENTINO 36054","BED AND BREAKFAST",0,"www.ilgelsobianco.eu","0444645451 - 3482614229","info@ilgelsobianco.eu",True,False,True,False,False,False,False,False,"45.4695961","11.3797169","Vicenza"
62340,"B&B AI TRE LARICI","ASIAGO","Via Ekar 74, ASIAGO 36012","BED AND BREAKFAST",0,"","0424455128","carlo.pasqualetto@yahoo.it",True,False,False,False,False,False,False,False,"45.8636036","11.5559988","Vicenza"
63020,"B&B WEEPING WILLOW","VICENZA","Busa San Michele 18, VICENZA 36100","BED AND BREAKFAST",0,"www.weepingwillow.it","3488142664","bnbweepingwillow@gmail.com",True,True,True,False,True,False,False,False,"45.5454855","11.549498","Vicenza"
65761,"WINDS HOUSE","POVE DEL GRAPPA","Via Zanchetta 48, POVE DEL GRAPPA 36020","BED AND BREAKFAST",0,"","042480229 - 3356158591","windshouse@mail.com",True,False,False,False,False,False,False,False,"45.8029324","11.7249002","Vicenza"
65880,"B&B CAROLINA","CREAZZO","Via Italia 129, CREAZZO 36051","BED AND BREAKFAST",0,"","0444520846 - 3463008080","susanneinnocenti@virgilio.it",True,True,True,False,False,False,False,False,"45.5313554","11.4821651","Vicenza"
67121,"B&B CASAAMIGOS 2","CAMISANO VICENTINO","Via Torrossa 20, CAMISANO VICENTINO 36043","BED AND BREAKFAST",0,"www.casaamigos2.net","0444410436 - 3297750121","casaamigos2@gmail.com",True,True,True,False,True,False,False,False,"45.520671","11.7269143","Vicenza"
68921,"LOCANDA BOTTEGHINO RISORTO","LONIGO","Via Monte Pozzetto 8, LONIGO 36045","ALBERGO",3,"www.botteghinorisorto.it","0444835455","info@botteghinorisorto.it",True,True,True,True,True,True,False,False,"45.3803729","11.4395119","Vicenza"
70900,"NONNA AMELIA","VICENZA","Strada Carpaneda 169, VICENZA 36100","BED AND BREAKFAST",0,"","0444521418 - 3314354065","info@nonnamelia.com",True,True,True,False,True,False,False,False,"45.5396533","11.4946873","Vicenza"
72540,"B&B CA BARIOLA","VALLI DEL PASUBIO","Via Bariola 60, VALLI DEL PASUBIO 36030","BED AND BREAKFAST",0,"","3291043752","rosonicola@libero.it",True,False,False,False,True,False,False,False,"45.7564103","11.2153468","Vicenza"
72580,"B&B AMBROSIO","VALLI DEL PASUBIO","Via Bariola 60, VALLI DEL PASUBIO 36030","BED AND BREAKFAST",0,"","3291043752","rosonicola@libero.it",True,False,False,False,True,False,False,False,"45.7564103","11.2153468","Vicenza"
72600,"B&B AL PORTEGHETO DE BARIOLA","VALLI DEL PASUBIO","Via Bariola 34/a, VALLI DEL PASUBIO 36030","BED AND BREAKFAST",0,"www.alporteghetodebariola.it","0445593044","alporteghetodebariola@gmail.com",True,False,False,False,False,False,False,False,"45.7564103","11.2153468","Vicenza"
74320,"B&B COLORI DEL BOSCO","GALLIO","Via Camona 24/a, GALLIO 36032","BED AND BREAKFAST",0,"www.coloridelbosco.it","04241942234 - 3489849546","info@coloridelbosco.it",True,False,True,False,False,False,False,False,"45.892498","11.5441748","Vicenza"
81020,"GLI OLMI","CREAZZO","Via Como 2, CREAZZO 36051","BED AND BREAKFAST",0,"www.bedandbreakfastgliolmi.it","0444340086","info@bedandbreakfastgliolmi.it",True,False,True,False,True,False,False,False,"45.5285539","11.4846801","Vicenza"
82200,"LA TAVERNA DI GIANO","VICENZA","Strada Postumia 59/a, VICENZA 36100","BED AND BREAKFAST",0,"","0444535547","latavernadigiano@gmail.com",True,False,True,False,True,False,False,False,"45.5733257","11.5824217","Vicenza"
82580,"AL RUSTICO DI ANCIGNANO","SANDRIGO","Via Guarniere 2, SANDRIGO 36066","BED AND BREAKFAST",0,"www.alrusticodiancignano.it","0444658100","igorcaccia@alice.it",True,True,True,False,True,False,False,False,"45.6628924","11.6424732","Vicenza"
82600,"B&B AL CANTICO","MASON VICENTINO","Via Costa 4, MASON VICENTINO 36064","BED AND BREAKFAST",0,"","3356305490","samuele.guidolin@tin.it",True,True,True,False,True,True,False,False,"45.7144731","11.6012934747164","Vicenza"
82900,"B&B PALAZZO REGAU","VICENZA","Via XX Settembre 35, VICENZA 36100","BED AND BREAKFAST",0,"","0444502045 - 3487813947","bebpalazzoregau@gmail.com",True,True,False,False,True,False,False,False,"45.7134134","11.3528593","Vicenza"
84060,"ASIAGO CASA MIA B&B","ASIAGO","Via Rigoni di Sotto 124, ASIAGO 36012","BED AND BREAKFAST",0,"","3398589621","casamia.asiago@gmail.com",True,False,False,False,False,False,False,False,"45.8917473","11.5202374","Vicenza"
85920,"B&B LA CASA DELLERBORISTA","CAMPIGLIA DEI BERICI","Via Caglianella 51/a, CAMPIGLIA DEI BERICI 36020","BED AND BREAKFAST",0,"","0444888430 - 3479666354","alberto.cogo@tin.it",True,True,True,False,True,False,False,False,"45.3289454","11.5483024","Vicenza"
85940,"B&B MIOTTO","MONTEGALDA","Via Borgo 75, MONTEGALDA 36047","BED AND BREAKFAST",0,"","3477138865","resy961@libero.it",True,False,True,False,True,True,False,False,"45.4637072","11.6359309","Vicenza"
87160,"ZEN GARDEN","BASSANO DEL GRAPPA","Via Cavallare 29, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"www.zengardenbb.it","0424503373","zengardenbb@gmail.com",True,False,True,False,False,False,False,False,"45.7619661","11.7178205","Vicenza"
87820,"B&B RETRO","MAROSTICA","Via Ravenne 36, MAROSTICA 36063","BED AND BREAKFAST",0,"","042477428 - 3393935165","cristina.polita@libero.it",True,False,True,False,True,False,False,False,"45.7391106","11.6638588","Vicenza"
87860,"MAMMA ROSA","VICENZA","Strada del Tormeno 111, VICENZA 36100","BED AND BREAKFAST",0,"","0444530825","a.confalonieri@alice.it",True,True,True,False,False,False,False,False,"45.507179","11.5601052","Vicenza"
90120,"B&B ALLE CAVALLARE","BASSANO DEL GRAPPA","Via Cavallare 13, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"","3479740208","berg71@libero.it",True,True,True,False,False,False,False,False,"45.7619661","11.7178205","Vicenza"
92000,"B&B SARTORI HOUSE","TEZZE SUL BRENTA","Via W. Tobagi 8, TEZZE SUL BRENTA 36056","BED AND BREAKFAST",0,"www.sartorihouse.it","3382988607 - 0424861116","brunysartori@libero.it",True,True,False,False,False,False,False,False,"45.6824004","11.7695093","Vicenza"
92760,"MUMS BED & BREAKFAST","VICENZA","Strada della Pelosa 117, VICENZA 36100","BED AND BREAKFAST",0,"","3285920238","luisaballardin@hotmail.com",True,True,True,False,False,False,False,False,"45.5078283","11.5925377","Vicenza"
93820,"AL SOLE","MALO","Via San Giovanni 47, MALO 36034","ALBERGO",3,"www.albergoalsolemalo.it","0445607429","info@albergoalsolemalo.it",True,False,False,True,False,False,False,False,"45.6541347","11.4176341","Vicenza"
95540,"IL CASALE DI SOFIA","MARANO VICENTINO","Via Ca Bosco 17, MARANO VICENTINO 36035","BED AND BREAKFAST",0,"","3404760415","ilcasaledisofia@gmail.com",True,True,True,False,False,False,False,False,"45.6856912","11.4529029","Vicenza"
96260,"B&B VIA MUSEO","BASSANO DEL GRAPPA","Via Museo 61, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"www.viamuseo.wix.com/viamuseo","3207254407","info.viamuseo@gmail.com",True,True,False,False,True,False,False,False,"45.7664128","11.7360481","Vicenza"
96720,"B&B VILLA GOZZI","ARCUGNANO","Via Pilla 6, ARCUGNANO 36057","BED AND BREAKFAST",0,"","0444270162","alloggi@villagozzi.it",True,False,False,False,False,False,False,False,"45.5066618","11.5097976","Vicenza"
97623,"GIARDINO JAPPELLI B&B","ROSA","Via Ca Minotto 65, ROSA 36027","BED AND BREAKFAST",0,"","3331967673","info@bebgiardinojappelli.it",True,False,True,False,True,True,False,False,"45.7216196","11.7750347","Vicenza"
97662,"BED AND BREAKFAST CARPE DIEM","ROSA","Via Torquato Tasso 5, ROSA 36027","BED AND BREAKFAST",0,"www.carpediembb.eu","3333670951","bbcarpediemrosa@gmail.com",True,True,True,False,True,False,False,False,"45.7208077","11.7330023","Vicenza"
99244,"B&B DALLA COSTA EDWARD","ZUGLIANO","Via Roma 61, ZUGLIANO 36030","BED AND BREAKFAST",0,"","3405838801","eddy.69@hotmail.it",True,False,False,False,False,False,False,False,"45.73023","11.514894","Vicenza"
99264,"B&B CUORE VENETO","VICENZA","Strada di Saviabona 175/e, VICENZA 36100","BED AND BREAKFAST",0,"www.cuoreveneto.com","3395358607","cuoreveneto@gmail.com",True,True,False,False,False,False,False,False,"45.5727852","11.5599419","Vicenza"
100082,"B&B IL SUONO DEL BOSCO","ARCUGNANO","Via San Bernardino 19, ARCUGNANO 36057","BED AND BREAKFAST",0,"www.bebilsuonodelbosco.it","0444270180 - 3356542766","info@bebilsuonodelbosco.it",True,True,False,False,True,False,False,False,"45.4774728","11.5043547","Vicenza"
100282,"B&B IL CIPRESSO","VICENZA","Via Zamboni Segato 10, VICENZA 36100","BED AND BREAKFAST",0,"","3293225403","ilcipressovicenza@gmail.com",True,True,False,False,True,False,False,False,"45.5622826","11.5608802","Vicenza"
100622,"B&B LA QUIETE","ARCUGNANO","Via San Felice 7/a, ARCUGNANO 36057","BED AND BREAKFAST",0,"","3333857540 - 3482326769","info@beb-laquiete.it",True,False,False,False,False,False,False,False,"45.464856","11.5607662","Vicenza"
100842,"B&B LE HIBOU","MONTE DI MALO","Via Calcara Boro 7, MONTE DI MALO 36030","BED AND BREAKFAST",0,"www.lehibou.net","0445607385","lehibouitaly@gmail.com",True,False,True,False,True,False,False,False,"45.648507","11.3858427","Vicenza"
101882,"B&B DANIELLE","BARBARANO VICENTINO","Via Farlenda 32, BARBARANO VICENTINO 36021","BED AND BREAKFAST",0,"","3281269867","dani.bondi6852@gmail.com",True,False,True,False,True,False,False,False,"45.4117453","11.535405","Vicenza"
101942,"B&B NELLY","LONIGO","Via Zara 90/b, LONIGO 36045","BED AND BREAKFAST",0,"","3480001909","francobell8@yahoo.it",True,False,False,False,False,False,False,False,"45.3781093","11.3866856","Vicenza"
102083,"LOGGIA DAL LAGO","ARCUGNANO","Via Lago di Fimon 94, ARCUGNANO 36057","BED AND BREAKFAST",0,"","0444273186 - 3476312097","sanka19@libero.it",True,False,False,False,False,False,False,False,"45.4626365","11.5392253","Vicenza"
102282,"B&B LA CASA NEL BOSCO VICENZA","ISOLA VICENTINA","Via Ferrabosco 5, ISOLA VICENTINA 36033","BED AND BREAKFAST",0,"www.lacasanelboscovicenza.it","0444977240 - 3383046656","lacasanelboscovicenza@virgilio.it",True,False,True,False,True,False,False,False,"45.6130284","11.4387517250418","Vicenza"
102782,"CASA CAMPAGNA CASTELLO B&B","SARCEDO","Via Belmonte 13/b, SARCEDO 36030","BED AND BREAKFAST",0,"","3492176406","daniela@cormasrl.it",True,False,False,False,False,False,False,False,"45.7094998","11.5312169","Vicenza"
103682,"B&B BELLE FLEUR","POVE DEL GRAPPA","Via Costantina 3, POVE DEL GRAPPA 36020","BED AND BREAKFAST",0,"","3200233570 - 042480582","crestani.angelo@gmail.com",True,True,True,False,False,False,False,False,"45.798013","11.7306319","Vicenza"
103702,"B&B LA CERESARA","ASIAGO","Via Vivaldi 3, ASIAGO 36012","BED AND BREAKFAST",0,"","0424463225","benetti.gianguido@lantechsrl.it",True,False,True,False,False,False,False,False,"45.8683599","11.5074171","Vicenza"
104722,"B&B BORGO ARCADIA","POIANA MAGGIORE","Via Sabbioni 21, POIANA MAGGIORE 36026","BED AND BREAKFAST",0,"","3494743046","borgo.arcadia@gmail.com",True,False,False,False,False,False,False,False,"45.3114289","11.520932","Vicenza"
105282,"PALACE HOTEL LA CONCHIGLIA DORO","VICENZA","Via Bassano 7, VICENZA 36100","ALBERGO",4,"www.laconchigliadoro.it","04441429771 - 0444504202","info@laconchigliadoro.it",True,False,True,True,False,True,False,False,"45.5429218","11.5587632","Vicenza"
105662,"B&B KRISTINA","QUINTO VICENTINO","Via Piave 81, QUINTO VICENTINO 36050","BED AND BREAKFAST",0,"","3491015573 - 3404128529","grabovac.slavko@hotmail.com",True,False,False,False,False,False,False,False,"45.556197","11.6473559","Vicenza"
107082,"B&B BELVEDERE","MONTECCHIO PRECALCINO","Via Belvedere 10, MONTECCHIO PRECALCINO 36030","BED AND BREAKFAST",0,"www.belvederevicenzabb.it","3336178253","toniazzo.vulcano@gmail.com",True,True,False,False,True,False,False,False,"45.6754172","11.5541584","Vicenza"
107882,"B&B KASLEGHE - LA TUA FINESTRA SUI PRATI","ASIAGO","Via Sette Teste 5, ASIAGO 36012","BED AND BREAKFAST",0,"","3346194769","kasleghe@gmail.com",True,False,True,False,False,True,False,False,"45.8758673","11.5038992","Vicenza"
110628,"ANTICA CORTE LEGUZZANO","SAN VITO DI LEGUZZANO","VIA GONZI N. 5/BIS, SAN VITO DI LEGUZZANO 36030","BED AND BREAKFAST",0,"wwwbbleguzzano.it","3486543498","anticacorteleguzzano@gmail.com",True,False,True,False,False,False,False,False,"45.6751512","11.3535122","Vicenza"
110644,"B&B PALAZZO SEDEA","MAROSTICA","VIA SEDEA 14, MAROSTICA 36063","BED AND BREAKFAST",0,"","042477716","arch.pizzato@libero.it",True,True,False,False,True,False,False,False,"45.7676523","11.6673827","Vicenza"
112502,"B&B VICENZA TEATRO","VICENZA","CONTRA MURE SAN ROCCO N. 29, VICENZA 36100","BED AND BREAKFAST",0,"www.bbvicenzateatro.it","3201424747","info@bbvicenzateatro.it",True,False,False,False,False,False,False,False,"45.5496219","11.5364557","Vicenza"
112582,"B&B GALLO","ARCUGNANO","Via Monte Zattolo 113, ARCUGNANO 36057","BED AND BREAKFAST",0,"","0444249160","info@bbgallo.vicenza.it",True,True,False,False,True,False,False,False,"45.4949513","11.5523835","Vicenza"
112742,"BERICI BED AND BREAKFAST","NANTO","Via Mercato 2, NANTO 36024","BED AND BREAKFAST",0,"www.bericibb.com","3407284130","info@bericibb.com",True,True,False,False,False,False,False,False,"45.4249483","11.5926818","Vicenza"
115604,"B&B DA TOI","MAROSTICA","VIA SISEMOL 37, MAROSTICA 36063","BED AND BREAKFAST",0,"WWW.BBDATOI.IT","0424702026","xausamarco@libero.it",True,False,False,False,False,False,False,False,"45.7743166","11.6112424","Vicenza"
115606,"LA CASA DEI CILIEGI","MAROSTICA","VIA LEVA N. 24, MAROSTICA 36063","BED AND BREAKFAST",0,"","3493783656","todesco.beatrice@yahoo.it",True,True,True,False,True,False,False,False,"45.7438219","11.6689916","Vicenza"
115803,"VILLA IRMA DI CHIMEX TINA IJEOMA","MARANO VICENTINO","VIA VITTORIO VENETO N. 57, MARANO VICENTINO 36035","BED AND BREAKFAST",0,"","0445622855","stilton.berretti@tiscali.it",True,False,False,False,False,False,False,False,"45.6935942","11.4476425","Vicenza"
115944,"COCCOLE & PROSECCO","VICENZA","VIA BATTAGLIONE MONTE SPLUGA 25, VICENZA 36100","BED AND BREAKFAST",0,"www.coccoleprosecco.com","3933303678","coccoleprosecco@gmail.com",True,True,False,False,True,False,False,False,"45.5507894","11.5189544","Vicenza"
117942,"LANGOLO DI PARADISO","VALLI DEL PASUBIO","VIA CARBONATI 7, VALLI DEL PASUBIO 36030","BED AND BREAKFAST",0,"","3331120876","dmotterle@alice.it",True,False,False,False,True,True,False,False,"45.7575952","11.2348082","Vicenza"
119402,"EDELWEISS","VALLI DEL PASUBIO","Via Gobbi 10, VALLI DEL PASUBIO 36030","BED AND BREAKFAST",0,"","0445590309","flavia.valmorbida@gmail.com",True,False,False,False,True,True,False,False,"45.7394591","11.2526704","Vicenza"
120171,"LE ANDRIANELLE","MALO","VIA LOGGIA 10, MALO 36034","ALBERGO",3,"www.leandrianelle.com","","finecookingsrl@gmail.com",True,True,True,True,False,False,False,False,"45.6579385","11.4058976","Vicenza"
120522,"HOTEL NOVENTA","NOVENTA VICENTINA","VIA MIGLIADIZZI N. 12/B, NOVENTA VICENTINA 36025","ALBERGO",3,"","0444861401","hotelnoventa@gmail.com",True,False,False,False,False,False,False,False,"45.2883734","11.5510832","Vicenza"
121862,"IN CORTE ALTA BED & BREAKFAST","MONTE DI MALO","VIA FINOZZI N 7, MONTE DI MALO 36030","BED AND BREAKFAST",0,"","0445580264","mstefano663@gmail.com",True,False,False,False,True,False,False,False,"45.6515314","11.3783974","Vicenza"
122089,"BED & BREAKFAST CASA CANTARANA","CALDOGNO","VIA CANTARANA 11, CALDOGNO 36030","BED AND BREAKFAST",0,"WWW.BBCASACANTARANA.IT","3498110990","info@bbcasacantarana.it",True,True,True,False,False,False,False,False,"45.6117334","11.4993539","Vicenza"
122102,"BED & BREAKFAST IN VALLE","LONGARE","VIA LA VALLA 12, LONGARE 36023","BED AND BREAKFAST",0,"WWW.BEBINVALLE.COM","39114377320","INFO@BEBINVALLE.COM",True,True,False,False,False,False,False,False,"45.4658731","11.5894028","Vicenza"
122662,"B&B HEMINGWAY","BASSANO DEL GRAPPA","Via Ca Erizzo 7, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"","0424/525734","locandahemingway@gmail.com",True,False,False,False,False,False,False,False,"45.7775183","11.7314562","Vicenza"
124673,"DOLCE BRENTA","BASSANO DEL GRAPPA","CONTRA RIVOLTELLA 96, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"www.dolcebrenta.it","0424526264","carla.lavisci@gmail.com, info@dolcebrenta.it",True,False,False,False,True,False,False,False,"45.7824987","11.7308468","Vicenza"
125302,"LA PUNTA","AGUGLIARO","Via Punta 7/a, AGUGLIARO 36020","BED AND BREAKFAST",0,"www.bblapunta.it","3481757027","info@bblapunta.it",True,False,False,False,True,True,False,False,"45.3250879","11.6051622","Vicenza"
155453,"LE 33 B&B","BASSANO DEL GRAPPA"," , BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"","","le33bnb@gmail.com",True,False,False,False,False,False,False,False,"45.7669109","11.7343469","Vicenza"
156042,"ANTICO HOTEL VICENZA","VICENZA","STRADELLA DEI NODARI 5, VICENZA 36100","ALBERGO",4,"","04441573422","info@anticohotelvicenza.com",True,True,True,False,True,False,False,False,"45.5471537","11.5455768","Vicenza"
157491,"B&B AI CEDRI","BASSANO DEL GRAPPA","VIA BATTAGLIONE BASSANO 15, BASSANO DEL GRAPPA 36061","BED AND BREAKFAST",0,"","3282183186","socorrodantas@libero.it",True,True,False,False,False,False,False,False,"45.7681639","11.7474247","Vicenza"
157642,"LA CASA VECCHIA","CAMISANO VICENTINO","VIA PALAZZON 7/A, CAMISANO VICENTINO 36043","BED AND BREAKFAST",0,"","3332395061","lacasavecchia7@gmail.com",True,False,False,False,False,False,False,False,"45.5391799","11.687463","Vicenza"
160186,"LA FRACANZANA","MONTEBELLO VICENTINO","VIA FRACANZANA 3, MONTEBELLO VICENTINO 36054","ALBERGO",3,"www.lafracanzanahotel.com","0444649521","info@lafracanzanahotel.com",True,True,True,True,True,True,True,False,"45.4483339","11.3734337","Vicenza"
160282,"B&B VACA MORA","VICENZA","CONTRA PORTA MURE SANTA LUCIA 15, VICENZA 36100","BED AND BREAKFAST",0,"","3290548600","nufarash12@yahoo.it",True,False,False,False,False,False,False,False,"45.552729","11.5526703","Vicenza"
